3.937808	-2.706319	308.491788	496.581740	0.000039	385.116691	0.004049	0.011752
3.995720	-2.745557	308.495063	496.723318	0.000039	389.170562	0.004047	0.011754
4.052975	-2.784327	308.498185	496.863942	0.000039	393.177945	0.004045	0.011756
4.109581	-2.822634	308.501166	497.003699	0.000039	397.139383	0.004044	0.011759
4.165544	-2.860484	308.504019	497.142664	0.000039	401.055412	0.004042	0.011761
4.220874	-2.897882	308.506753	497.280906	0.000039	404.926564	0.004041	0.011763
4.275576	-2.934833	308.509379	497.418484	0.000039	408.753366	0.004039	0.011765
4.329658	-2.971342	308.511905	497.555454	0.000039	412.536340	0.004038	0.011768
4.383129	-3.007415	308.514339	497.691861	0.000039	416.276003	0.004036	0.011770
4.435994	-3.043058	308.516689	497.827750	0.000039	419.972866	0.004035	0.011772
4.488261	-3.078274	308.518961	497.963158	0.000039	423.627434	0.004033	0.011774
4.539937	-3.113069	308.521162	498.098120	0.000039	427.240209	0.004032	0.011777
4.591029	-3.147448	308.523298	498.232664	0.000039	430.811684	0.004030	0.011779
4.641544	-3.181416	308.525374	498.366819	0.000039	434.342350	0.004029	0.011781
4.691488	-3.214978	308.527394	498.500607	0.000039	437.832692	0.004027	0.011784
4.740870	-3.248138	308.529364	498.634050	0.000039	441.283187	0.004025	0.011786
4.789694	-3.280902	308.531287	498.767168	0.000039	444.694310	0.004024	0.011788
4.837969	-3.313274	308.533167	498.899975	0.000039	448.066528	0.004022	0.011790
4.885699	-3.345259	308.535008	499.032489	0.000039	451.400305	0.004021	0.011793
4.932893	-3.376861	308.536813	499.164721	0.000039	454.696098	0.004019	0.011795
4.979556	-3.408084	308.538584	499.296684	0.000039	457.954359	0.004018	0.011797
5.025694	-3.438935	308.540324	499.428388	0.000039	461.175535	0.004016	0.011800
5.071315	-3.469415	308.542036	499.559842	0.000039	464.360069	0.004014	0.011802
5.116423	-3.499531	308.543723	499.691054	0.000039	467.508395	0.004013	0.011804
5.161025	-3.529287	308.545385	499.822032	0.000039	470.620947	0.004011	0.011807
5.205128	-3.558686	308.547026	499.952783	0.000039	473.698151	0.004010	0.011809
5.248736	-3.587733	308.548646	500.083311	0.000039	476.740427	0.004008	0.011811
5.291857	-3.616432	308.550248	500.213622	0.000039	479.748193	0.004006	0.011814
5.334495	-3.644788	308.551833	500.343721	0.000039	482.721859	0.004005	0.011816
5.376657	-3.672803	308.553401	500.473611	0.000039	485.661832	0.004003	0.011818
5.418348	-3.700483	308.554956	500.603296	0.000039	488.568515	0.004002	0.011821
5.459574	-3.727831	308.556497	500.732779	0.000039	491.442303	0.004000	0.011823
5.500341	-3.754852	308.558026	500.862063	0.000039	494.283589	0.003998	0.011825
5.540653	-3.781548	308.559543	500.991149	0.000039	497.092761	0.003997	0.011828
5.580517	-3.807924	308.561051	501.120040	0.000039	499.870201	0.003995	0.011830
5.619938	-3.833984	308.562548	501.248738	0.000039	502.616288	0.003994	0.011832
5.658920	-3.859731	308.564037	501.377245	0.000039	505.331395	0.003992	0.011835
5.697470	-3.885169	308.565518	501.505561	0.000039	508.015892	0.003990	0.011837
5.735592	-3.910302	308.566991	501.633687	0.000039	510.670142	0.003989	0.011840
5.773292	-3.935133	308.568458	501.761626	0.000039	513.294507	0.003987	0.011842
5.810575	-3.959666	308.569918	501.889377	0.000039	515.889343	0.003985	0.011844
5.847445	-3.983903	308.571372	502.016941	0.000039	518.455001	0.003984	0.011847
5.883907	-4.007850	308.572821	502.144319	0.000039	520.991829	0.003982	0.011849
5.919967	-4.031509	308.574265	502.271512	0.000039	523.500169	0.003981	0.011852
5.955629	-4.054883	308.575705	502.398519	0.000039	525.980362	0.003979	0.011854
5.990898	-4.077976	308.577140	502.525342	0.000039	528.432742	0.003977	0.011857
6.025779	-4.100790	308.578572	502.651980	0.000039	530.857639	0.003976	0.011859
6.060276	-4.123331	308.580000	502.778433	0.000039	533.255382	0.003974	0.011862
6.094393	-4.145599	308.581425	502.904702	0.000039	535.626293	0.003972	0.011864
6.128137	-4.167599	308.582847	503.030786	0.000039	537.970691	0.003970	0.011866
6.161510	-4.189334	308.584266	503.156686	0.000039	540.288892	0.003969	0.011869
6.194517	-4.210807	308.585683	503.282402	0.000039	542.581206	0.003967	0.011871
6.227163	-4.232021	308.587097	503.407933	0.000039	544.847942	0.003965	0.011874
6.259452	-4.252978	308.588510	503.533280	0.000039	547.089403	0.003964	0.011877
6.291389	-4.273682	308.589920	503.658442	0.000039	549.305889	0.003962	0.011879
6.322977	-4.294136	308.591329	503.783419	0.000039	551.497698	0.003960	0.011882
6.354220	-4.314342	308.592737	503.908211	0.000039	553.665121	0.003959	0.011884
6.385123	-4.334304	308.594143	504.032818	0.000039	555.808449	0.003957	0.011887
6.415691	-4.354024	308.595548	504.157239	0.000039	557.927968	0.003955	0.011889
6.445926	-4.373505	308.596952	504.281475	0.000039	560.023960	0.003953	0.011892
6.475833	-4.392750	308.598354	504.405524	0.000039	562.096703	0.003952	0.011894
6.505415	-4.411761	308.599756	504.529388	0.000039	564.146474	0.003950	0.011897
6.534677	-4.430542	308.601157	504.653065	0.000039	566.173545	0.003948	0.011900
6.563623	-4.449094	308.602558	504.776555	0.000039	568.178184	0.003946	0.011902
6.592256	-4.467420	308.603958	504.899858	0.000039	570.160658	0.003945	0.011905
6.620580	-4.485524	308.605357	505.022974	0.000039	572.121230	0.003943	0.011907
6.648599	-4.503407	308.606756	505.145902	0.000039	574.060157	0.003941	0.011910
6.676315	-4.521071	308.608155	505.268642	0.000039	575.977697	0.003939	0.011913
6.703734	-4.538521	308.609553	505.391193	0.000039	577.874102	0.003937	0.011915
6.730859	-4.555756	308.610951	505.513556	0.000039	579.749623	0.003936	0.011918
6.757692	-4.572782	308.612350	505.635730	0.000039	581.604506	0.003934	0.011921
6.784238	-4.589599	308.613748	505.757715	0.000039	583.438995	0.003932	0.011924
6.810500	-4.606209	308.615146	505.879510	0.000039	585.253332	0.003930	0.011926
6.836481	-4.622616	308.616544	506.001115	0.000039	587.047754	0.003928	0.011929
6.862185	-4.638822	308.617942	506.122529	0.000039	588.822496	0.003926	0.011932
6.887614	-4.654828	308.619341	506.243753	0.000039	590.577791	0.003925	0.011935
6.912773	-4.670638	308.620740	506.364786	0.000039	592.313868	0.003923	0.011937
6.937665	-4.686253	308.622139	506.485627	0.000039	594.030954	0.003921	0.011940
6.962292	-4.701675	308.623538	506.606277	0.000039	595.729272	0.003919	0.011943
6.986658	-4.716906	308.624938	506.726735	0.000039	597.409045	0.003917	0.011946
7.010766	-4.731949	308.626339	506.847000	0.000039	599.070489	0.003915	0.011948
7.034619	-4.746806	308.627739	506.967073	0.000039	600.713822	0.003913	0.011951
7.058220	-4.761479	308.629141	507.086952	0.000039	602.339256	0.003911	0.011954
7.081573	-4.775969	308.630543	507.206638	0.000039	603.947002	0.003909	0.011957
7.104679	-4.790280	308.631945	507.326131	0.000039	605.537268	0.003907	0.011960
7.127542	-4.804412	308.633348	507.445429	0.000039	607.110260	0.003905	0.011963
7.150166	-4.818367	308.634752	507.564532	0.000039	608.666180	0.003904	0.011966
7.172552	-4.832149	308.636157	507.683441	0.000039	610.205229	0.003902	0.011969
7.194703	-4.845758	308.637562	507.802155	0.000039	611.727605	0.003900	0.011972
7.216623	-4.859196	308.638968	507.920673	0.000039	613.233504	0.003898	0.011975
7.238315	-4.872466	308.640375	508.038995	0.000039	614.723119	0.003896	0.011977
7.259780	-4.885569	308.641783	508.157121	0.000039	616.196641	0.003894	0.011980
7.281022	-4.898506	308.643192	508.275051	0.000039	617.654258	0.003892	0.011983
7.302043	-4.911280	308.644601	508.392784	0.000039	619.096158	0.003890	0.011986
7.322846	-4.923893	308.646012	508.510319	0.000039	620.522523	0.003888	0.011989
7.343433	-4.936346	308.647424	508.627657	0.000039	621.933537	0.003886	0.011993
7.363808	-4.948641	308.648836	508.744797	0.000039	623.329378	0.003883	0.011996
7.383972	-4.960779	308.650250	508.861740	0.000039	624.710223	0.003881	0.011999
7.403928	-4.972762	308.651665	508.978483	0.000039	626.076249	0.003879	0.012002
7.423679	-4.984593	308.653081	509.095028	0.000039	627.427627	0.003877	0.012005
7.443227	-4.996272	308.654498	509.211373	0.000039	628.764530	0.003875	0.012008
7.462575	-5.007800	308.655917	509.327519	0.000039	630.087125	0.003873	0.012011
7.481724	-5.019181	308.657337	509.443466	0.000039	631.395581	0.003871	0.012014
7.500678	-5.030415	308.658758	509.559212	0.000040	632.690061	0.003869	0.012017
7.519438	-5.041503	308.660180	509.674758	0.000040	633.970728	0.003867	0.012021
7.538007	-5.052448	308.661603	509.790103	0.000040	635.237744	0.003865	0.012024
7.556387	-5.063250	308.663028	509.905246	0.000040	636.491266	0.003862	0.012027
7.574581	-5.073912	308.664455	510.020189	0.000040	637.731453	0.003860	0.012030
7.592590	-5.084434	308.665883	510.134930	0.000040	638.958458	0.003858	0.012034
7.610417	-5.094818	308.667312	510.249469	0.000040	640.172435	0.003856	0.012037
7.628064	-5.105066	308.668743	510.363806	0.000040	641.373536	0.003854	0.012040
7.645533	-5.115179	308.670175	510.477940	0.000040	642.561909	0.003851	0.012044
7.662827	-5.125158	308.671609	510.591871	0.000040	643.737702	0.003849	0.012047
7.679947	-5.135005	308.673044	510.705599	0.000040	644.901061	0.003847	0.012050
7.696895	-5.144720	308.674481	510.819123	0.000040	646.052130	0.003845	0.012054
7.713674	-5.154306	308.675920	510.932444	0.000040	647.191051	0.003842	0.012057
7.730285	-5.163764	308.677360	511.045561	0.000040	648.317964	0.003840	0.012061
7.746731	-5.173095	308.678802	511.158473	0.000040	649.433008	0.003838	0.012064
7.763013	-5.182299	308.680246	511.271181	0.000040	650.536321	0.003835	0.012067
7.779134	-5.191379	308.681691	511.383684	0.000040	651.628037	0.003833	0.012071
7.795095	-5.200336	308.683139	511.495982	0.000040	652.708291	0.003831	0.012074
7.810898	-5.209171	308.684588	511.608074	0.000040	653.777214	0.003828	0.012078
7.826546	-5.217884	308.686039	511.719960	0.000040	654.834936	0.003826	0.012081
7.842039	-5.226478	308.687492	511.831641	0.000040	655.881588	0.003824	0.012085
7.857380	-5.234953	308.688947	511.943115	0.000040	656.917295	0.003821	0.012089
7.872571	-5.243311	308.690403	512.054383	0.000040	657.942184	0.003819	0.012092
7.887613	-5.251553	308.691862	512.165444	0.000040	658.956379	0.003817	0.012096
7.902509	-5.259679	308.693323	512.276297	0.000040	659.960003	0.003814	0.012100
7.917259	-5.267691	308.694786	512.386944	0.000040	660.953176	0.003812	0.012103
7.931866	-5.275591	308.696250	512.497383	0.000040	661.936018	0.003809	0.012107
7.946331	-5.283378	308.697717	512.607614	0.000040	662.908648	0.003807	0.012111
7.960656	-5.291055	308.699186	512.717637	0.000040	663.871182	0.003804	0.012114
7.974843	-5.298622	308.700657	512.827452	0.000040	664.823736	0.003802	0.012118
7.988893	-5.306079	308.702131	512.937058	0.000040	665.766423	0.003799	0.012122
8.002808	-5.313430	308.703606	513.046455	0.000040	666.699356	0.003797	0.012126
8.016590	-5.320673	308.705084	513.155643	0.000040	667.622646	0.003794	0.012130
8.030240	-5.327811	308.706564	513.264622	0.000040	668.536403	0.003792	0.012134
8.043760	-5.334844	308.708047	513.373391	0.000040	669.440736	0.003789	0.012137
8.057151	-5.341773	308.709531	513.481951	0.000040	670.335750	0.003786	0.012141
8.070414	-5.348599	308.711019	513.590300	0.000040	671.221553	0.003784	0.012145
8.083552	-5.355323	308.712508	513.698440	0.000040	672.098248	0.003781	0.012149
8.096566	-5.361946	308.714000	513.806369	0.000040	672.965939	0.003779	0.012153
8.109457	-5.368469	308.715494	513.914087	0.000040	673.824727	0.003776	0.012157
8.122227	-5.374893	308.716991	514.021594	0.000040	674.674714	0.003773	0.012161
8.134876	-5.381218	308.718490	514.128891	0.000040	675.515998	0.003771	0.012165
8.147408	-5.387446	308.719992	514.235976	0.000040	676.348678	0.003768	0.012170
8.159822	-5.393577	308.721497	514.342849	0.000040	677.172850	0.003765	0.012174
8.172121	-5.399613	308.723004	514.449511	0.000040	677.988611	0.003762	0.012178
8.184305	-5.405553	308.724513	514.555961	0.000040	678.796056	0.003760	0.012182
8.196377	-5.411399	308.726026	514.662199	0.000040	679.595277	0.003757	0.012186
8.208337	-5.417152	308.727541	514.768224	0.000040	680.386366	0.003754	0.012191
8.220186	-5.422812	308.729058	514.874037	0.000040	681.169416	0.003751	0.012195
8.231927	-5.428381	308.730579	514.979637	0.000040	681.944515	0.003748	0.012199
8.243560	-5.433859	308.732102	515.085025	0.000040	682.711753	0.003746	0.012203
8.255087	-5.439246	308.733628	515.190199	0.000040	683.471218	0.003743	0.012208
8.266508	-5.444544	308.735157	515.295160	0.000040	684.222997	0.003740	0.012212
8.277825	-5.449753	308.736688	515.399908	0.000040	684.967174	0.003737	0.012217
8.289040	-5.454874	308.738223	515.504442	0.000040	685.703835	0.003734	0.012221
8.300154	-5.459907	308.739760	515.608762	0.000040	686.433062	0.003731	0.012225
8.311167	-5.464855	308.741301	515.712868	0.000040	687.154940	0.003728	0.012230
8.322081	-5.469716	308.742844	515.816760	0.000040	687.869548	0.003725	0.012234
8.332897	-5.474492	308.744391	515.920438	0.000040	688.576968	0.003722	0.012239
8.343616	-5.479183	308.745940	516.023902	0.000040	689.277279	0.003719	0.012244
8.354239	-5.483790	308.747493	516.127151	0.000040	689.970560	0.003716	0.012248
8.364769	-5.488315	308.749048	516.230185	0.000040	690.656887	0.003713	0.012253
8.375204	-5.492756	308.750607	516.333004	0.000040	691.336338	0.003710	0.012258
8.385548	-5.497116	308.752169	516.435609	0.000040	692.008988	0.003707	0.012262
8.395800	-5.501394	308.753734	516.537998	0.000040	692.674912	0.003704	0.012267
8.405962	-5.505592	308.755302	516.640172	0.000040	693.334183	0.003701	0.012272
8.416035	-5.509709	308.756874	516.742130	0.000040	693.986874	0.003698	0.012277
8.426019	-5.513747	308.758448	516.843873	0.000040	694.633058	0.003694	0.012281
8.435917	-5.517706	308.760027	516.945400	0.000040	695.272805	0.003691	0.012286
8.445729	-5.521587	308.761608	517.046711	0.000040	695.906185	0.003688	0.012291
8.455456	-5.525390	308.763193	517.147806	0.000040	696.533268	0.003685	0.012296
8.465099	-5.529115	308.764781	517.248686	0.000040	697.154122	0.003682	0.012301
8.474658	-5.532764	308.766372	517.349348	0.000040	697.768814	0.003678	0.012306
8.484136	-5.536337	308.767967	517.449795	0.000040	698.377412	0.003675	0.012311
8.493533	-5.539834	308.769566	517.550025	0.000040	698.979980	0.003672	0.012316
8.502849	-5.543256	308.771167	517.650039	0.000040	699.576585	0.003669	0.012321
8.512086	-5.546603	308.772773	517.749836	0.000040	700.167289	0.003665	0.012326
8.521245	-5.549876	308.774382	517.849416	0.000040	700.752158	0.003662	0.012332
8.530327	-5.553076	308.775994	517.948780	0.000040	701.331253	0.003658	0.012337
8.539332	-5.556202	308.777611	518.047926	0.000040	701.904635	0.003655	0.012342
8.548261	-5.559256	308.779230	518.146856	0.000040	702.472368	0.003652	0.012347
8.557116	-5.562238	308.780854	518.245568	0.000040	703.034509	0.003648	0.012353
8.565897	-5.565148	308.782481	518.344063	0.000040	703.591120	0.003645	0.012358
8.574605	-5.567987	308.784112	518.442341	0.000040	704.142258	0.003641	0.012363
8.583241	-5.570755	308.785747	518.540402	0.000040	704.687983	0.003638	0.012369
8.591805	-5.573453	308.787385	518.638245	0.000040	705.228350	0.003634	0.012374
8.600299	-5.576081	308.789027	518.735871	0.000040	705.763418	0.003631	0.012380
8.608723	-5.578640	308.790673	518.833279	0.000040	706.293240	0.003627	0.012385
8.617078	-5.581129	308.792323	518.930469	0.000040	706.817874	0.003624	0.012391
8.625366	-5.583550	308.793977	519.027442	0.000040	707.337373	0.003620	0.012396
8.633586	-5.585903	308.795635	519.124197	0.000040	707.851792	0.003616	0.012402
8.641739	-5.588187	308.797296	519.220734	0.000040	708.361182	0.003613	0.012408
8.649827	-5.590405	308.798962	519.317053	0.000040	708.865597	0.003609	0.012413
8.657849	-5.592555	308.800631	519.413154	0.000040	709.365089	0.003605	0.012419
8.665808	-5.594638	308.802305	519.509038	0.000040	709.859708	0.003602	0.012425
8.673702	-5.596656	308.803983	519.604703	0.000040	710.349505	0.003598	0.012431
8.681534	-5.598607	308.805665	519.700150	0.000040	710.834531	0.003594	0.012437
8.689304	-5.600493	308.807351	519.795380	0.000040	711.314833	0.003590	0.012442
8.697013	-5.602313	308.809041	519.890391	0.000040	711.790461	0.003586	0.012448
8.704660	-5.604069	308.810735	519.985184	0.000040	712.261462	0.003583	0.012454
8.712248	-5.605760	308.812433	520.079759	0.000040	712.727884	0.003579	0.012460
8.719777	-5.607387	308.814136	520.174115	0.000040	713.189775	0.003575	0.012466
8.727246	-5.608950	308.815843	520.268254	0.000040	713.647179	0.003571	0.012473
8.734658	-5.610449	308.817554	520.362174	0.000040	714.100142	0.003567	0.012479
8.742013	-5.611885	308.819269	520.455876	0.000040	714.548710	0.003563	0.012485
8.749310	-5.613258	308.820989	520.549360	0.000040	714.992926	0.003559	0.012491
8.756552	-5.614569	308.822713	520.642626	0.000040	715.432835	0.003555	0.012497
8.763738	-5.615817	308.824442	520.735673	0.000040	715.868480	0.003551	0.012504
8.770870	-5.617003	308.826175	520.828503	0.000040	716.299904	0.003547	0.012510
8.777947	-5.618127	308.827912	520.921114	0.000040	716.727148	0.003543	0.012516
8.784970	-5.619189	308.829654	521.013506	0.000040	717.150254	0.003539	0.012523
8.791941	-5.620191	308.831401	521.105681	0.000040	717.569264	0.003535	0.012529
8.798859	-5.621131	308.833152	521.197637	0.000040	717.984218	0.003530	0.012536
8.805726	-5.622011	308.834907	521.289376	0.000040	718.395156	0.003526	0.012542
8.812541	-5.622830	308.836667	521.380896	0.000040	718.802118	0.003522	0.012549
8.819305	-5.623589	308.838432	521.472198	0.000040	719.205142	0.003518	0.012556
8.826019	-5.624288	308.840201	521.563282	0.000040	719.604267	0.003514	0.012562
8.832684	-5.624927	308.841975	521.654147	0.000040	719.999531	0.003509	0.012569
8.839300	-5.625507	308.843753	521.744795	0.000040	720.390971	0.003505	0.012576
8.845867	-5.626027	308.845537	521.835225	0.000040	720.778625	0.003501	0.012583
8.852386	-5.626488	308.847325	521.925437	0.000040	721.162529	0.003496	0.012590
8.858858	-5.626891	308.849118	522.015431	0.000040	721.542719	0.003492	0.012597
8.865283	-5.627234	308.850915	522.105208	0.000040	721.919231	0.003487	0.012604
8.871661	-5.627520	308.852718	522.194766	0.000040	722.292099	0.003483	0.012611
8.877993	-5.627747	308.854525	522.284107	0.000040	722.661359	0.003479	0.012618
8.884280	-5.627916	308.856337	522.373230	0.000040	723.027045	0.003474	0.012625
8.890522	-5.628027	308.858154	522.462136	0.000040	723.389190	0.003470	0.012632
8.896720	-5.628080	308.859976	522.550824	0.000040	723.747827	0.003465	0.012639
8.902873	-5.628077	308.861803	522.639294	0.000040	724.102990	0.003460	0.012646
8.908983	-5.628015	308.863635	522.727548	0.000040	724.454711	0.003456	0.012654
8.915050	-5.627897	308.865472	522.815584	0.000040	724.803022	0.003451	0.012661
8.921074	-5.627721	308.867314	522.903402	0.000040	725.147955	0.003447	0.012668
8.927056	-5.627489	308.869161	522.991004	0.000040	725.489540	0.003442	0.012676
8.932997	-5.627200	308.871013	523.078389	0.000040	725.827809	0.003437	0.012683
8.938896	-5.626855	308.872870	523.165556	0.000040	726.162791	0.003432	0.012691
8.944754	-5.626453	308.874733	523.252507	0.000040	726.494517	0.003428	0.012698
8.950572	-5.625995	308.876600	523.339241	0.000040	726.823017	0.003423	0.012706
8.956349	-5.625481	308.878473	523.425759	0.000040	727.148318	0.003418	0.012714
8.962087	-5.624912	308.880351	523.512060	0.000040	727.470451	0.003413	0.012721
8.967786	-5.624286	308.882234	523.598144	0.000040	727.789443	0.003408	0.012729
8.973446	-5.623604	308.884122	523.684012	0.000040	728.105323	0.003404	0.012737
8.979068	-5.622868	308.886016	523.769664	0.000040	728.418117	0.003399	0.012745
8.984652	-5.622075	308.887915	523.855100	0.000040	728.727854	0.003394	0.012753
8.990197	-5.621228	308.889819	523.940320	0.000040	729.034560	0.003389	0.012761
8.995706	-5.620325	308.891729	524.025325	0.000040	729.338261	0.003384	0.012769
9.001178	-5.619367	308.893644	524.110113	0.000040	729.638984	0.003379	0.012777
9.006613	-5.618354	308.895564	524.194686	0.000040	729.936755	0.003374	0.012785
9.012012	-5.617286	308.897490	524.279044	0.000040	730.231598	0.003368	0.012793
9.017375	-5.616164	308.899422	524.363186	0.000040	730.523539	0.003363	0.012802
9.022703	-5.614986	308.901359	524.447113	0.000040	730.812603	0.003358	0.012810
9.027995	-5.613754	308.903301	524.530825	0.000040	731.098814	0.003353	0.012818
9.033253	-5.612468	308.905249	524.614323	0.000040	731.382196	0.003348	0.012827
9.038476	-5.611127	308.907202	524.697606	0.000040	731.662773	0.003343	0.012835
9.043665	-5.609732	308.909162	524.780674	0.000040	731.940567	0.003337	0.012844
9.048820	-5.608282	308.911126	524.863528	0.000040	732.215603	0.003332	0.012852
9.053942	-5.606778	308.913097	524.946167	0.000040	732.487903	0.003327	0.012861
9.059030	-5.605220	308.915073	525.028593	0.000040	732.757489	0.003321	0.012870
9.064086	-5.603608	308.917054	525.110805	0.000040	733.024384	0.003316	0.012878
9.069109	-5.601942	308.919042	525.192803	0.000040	733.288609	0.003310	0.012887
9.074100	-5.600222	308.921035	525.274588	0.000040	733.550185	0.003305	0.012896
9.079058	-5.598448	308.923034	525.356160	0.000040	733.809134	0.003300	0.012905
9.083985	-5.596620	308.925039	525.437518	0.000040	734.065477	0.003294	0.012914
9.088881	-5.594738	308.927049	525.518663	0.000040	734.319235	0.003288	0.012923
9.093745	-5.592802	308.929066	525.599596	0.000040	734.570426	0.003283	0.012932
9.098579	-5.590813	308.931088	525.680316	0.000040	734.819073	0.003277	0.012941
9.103382	-5.588770	308.933116	525.760824	0.000040	735.065193	0.003272	0.012950
9.108154	-5.586673	308.935150	525.841120	0.000040	735.308808	0.003266	0.012960
9.112897	-5.584522	308.937190	525.921204	0.000040	735.549935	0.003260	0.012969
9.117609	-5.582318	308.939236	526.001076	0.000040	735.788593	0.003255	0.012978
9.122292	-5.580060	308.941288	526.080737	0.000040	736.024802	0.003249	0.012988
